timestamp,device_id,area,latitude,longitude,fill_level_percent,weight_kg
2020-01-23T00:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,38.78,19.98
2020-01-23T01:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,45.69,22.66
2020-01-23T02:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,26.57,11.86
2020-01-23T03:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,32.9,15.58
2020-01-23T04:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,33.57,16.22
2020-01-23T05:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,35.97,18.57
2020-01-23T06:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,43.65,22.0
2020-01-23T07:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,25.12,12.8
2020-01-23T08:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,30.69,14.7
2020-01-23T09:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,38.65,19.08
2020-01-23T10:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,36.19,17.88
2020-01-23T11:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,50.56,25.7
2020-01-23T12:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,25.21,12.43
2020-01-23T13:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,30.49,16.28
2020-01-23T14:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,37.8,19.12
2020-01-23T15:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,44.95,22.59
2020-01-23T16:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,46.28,23.04
2020-01-23T17:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,27.04,13.5
2020-01-23T18:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,34.64,17.35
2020-01-23T19:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,39.85,19.89
2020-01-23T20:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,43.09,20.55
2020-01-23T21:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,50.81,25.58
2020-01-23T22:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,31.25,14.18
2020-01-23T23:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,39.72,19.79
2020-01-24T00:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,37.34,18.15
2020-01-24T01:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,41.05,20.0
2020-01-24T02:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,42.54,22.23
2020-01-24T03:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,24.04,12.13
2020-01-24T04:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,32.43,16.46
2020-01-24T05:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,35.47,17.92
2020-01-24T06:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,47.43,23.68
2020-01-24T07:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,46.02,23.53
2020-01-24T08:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,28.93,15.06
2020-01-24T09:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,32.73,15.79
2020-01-24T10:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,40.92,19.88
2020-01-24T11:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,42.12,20.68
2020-01-24T12:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,46.22,23.28
2020-01-24T13:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,27.58,14.0
2020-01-24T14:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,36.66,18.55
2020-01-24T15:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,36.28,18.62
2020-01-24T16:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,45.78,22.28
2020-01-24T17:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,49.21,24.95
2020-01-24T18:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,26.72,14.05
2020-01-24T19:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,32.36,16.25
2020-01-24T20:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,37.5,18.76
2020-01-24T21:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,39.93,19.24
2020-01-24T22:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,53.2,26.18
2020-01-24T23:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,25.64,11.74
2020-01-25T00:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,27.26,12.97
2020-01-25T01:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,39.3,20.15
2020-01-25T02:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,37.51,19.88
2020-01-25T03:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,47.72,23.7
2020-01-25T04:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,17.47,9.88
2020-01-25T05:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,26.0,12.18
2020-01-25T06:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,38.44,20.44
2020-01-25T07:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,44.72,22.64
2020-01-25T08:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,47.56,24.2
2020-01-25T09:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,28.25,14.26
2020-01-25T10:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,31.48,15.71
2020-01-25T11:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,34.11,16.91
2020-01-25T12:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,36.49,18.2
2020-01-25T13:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,43.81,21.35
2020-01-25T14:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,27.51,14.45
2020-01-25T15:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,34.93,16.68
2020-01-25T16:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,34.4,17.67
2020-01-25T17:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,39.62,19.7
2020-01-25T18:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,49.42,24.23
2020-01-25T19:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,28.29,13.48
2020-01-25T20:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,31.37,15.84
2020-01-25T21:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,33.59,17.02
2020-01-25T22:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,43.51,22.03
2020-01-25T23:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,49.44,25.4
2020-01-26T00:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,24.7,12.14
2020-01-26T01:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,29.89,15.22
2020-01-26T02:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,34.87,17.46
2020-01-26T03:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,37.82,18.58
2020-01-26T04:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,40.92,21.33
2020-01-26T05:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,21.6,10.45
2020-01-26T06:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,28.37,14.63
2020-01-26T07:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,34.84,18.05
2020-01-26T08:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,38.91,19.59
2020-01-26T09:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,43.62,22.88
2020-01-26T10:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,22.76,11.54
2020-01-26T11:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,33.43,16.92
2020-01-26T12:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,36.17,18.02
2020-01-26T13:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,42.06,20.96
2020-01-26T14:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,50.02,26.11
2020-01-26T15:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,25.66,12.14
2020-01-26T16:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,32.26,17.42
2020-01-26T17:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,35.32,18.48
2020-01-26T18:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,47.96,23.7
2020-01-26T19:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,49.83,25.73
2020-01-26T20:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,27.19,13.49
2020-01-26T21:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,31.78,15.38
2020-01-26T22:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,36.78,17.78
2020-01-26T23:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,44.03,21.63
2020-01-27T00:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,45.18,21.81
2020-01-27T01:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,25.67,13.25
2020-01-27T02:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,23.9,12.14
2020-01-27T03:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,38.77,18.78
2020-01-27T04:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,45.3,22.86
2020-01-27T05:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,43.37,21.66
2020-01-27T06:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,27.36,13.72
2020-01-27T07:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,32.5,15.79
2020-01-27T08:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,36.59,17.59
2020-01-27T09:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,40.95,20.02
2020-01-27T10:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,44.28,22.76
2020-01-27T11:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,29.96,15.28
2020-01-27T12:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,28.61,14.14
2020-01-27T13:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,40.72,20.43
2020-01-27T14:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,49.24,24.82
2020-01-27T15:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,48.06,23.87
2020-01-27T16:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,28.08,13.97
2020-01-27T17:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,35.01,17.98
2020-01-27T18:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,35.72,17.2
2020-01-27T19:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,37.77,19.14
2020-01-27T20:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,45.17,21.51
2020-01-27T21:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,29.85,16.17
2020-01-27T22:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,33.86,17.35
2020-01-27T23:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,39.33,19.61
2020-01-28T00:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,42.39,21.05
2020-01-28T01:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,45.64,22.98
2020-01-28T02:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,23.03,12.01
2020-01-28T03:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,29.71,14.48
2020-01-28T04:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,37.05,18.07
2020-01-28T05:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,40.72,20.36
2020-01-28T06:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,49.09,24.78
2020-01-28T07:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,25.96,13.39
2020-01-28T08:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,35.41,17.98
2020-01-28T09:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,36.47,17.58
2020-01-28T10:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,38.44,19.07
2020-01-28T11:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,45.01,22.41
2020-01-28T12:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,27.21,13.87
2020-01-28T13:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,32.02,16.26
2020-01-28T14:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,37.63,17.83
2020-01-28T15:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,39.82,19.84
2020-01-28T16:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,44.21,22.4
2020-01-28T17:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,32.63,16.92
2020-01-28T18:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,32.6,17.04
2020-01-28T19:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,38.88,19.27
2020-01-28T20:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,41.8,20.75
2020-01-28T21:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,47.67,23.92
2020-01-28T22:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,29.52,14.76
2020-01-28T23:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,35.55,18.37
2020-01-29T00:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,37.64,18.08
2020-01-29T01:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,32.33,16.63
2020-01-29T02:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,41.09,20.43
2020-01-29T03:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,21.88,10.04
2020-01-29T04:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,32.21,16.49
2020-01-29T05:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,34.06,15.73
2020-01-29T06:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,39.35,19.87
2020-01-29T07:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,41.75,20.97
2020-01-29T08:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,26.34,13.46
2020-01-29T09:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,31.95,15.49
2020-01-29T10:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,40.38,20.11
2020-01-29T11:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,41.91,20.49
2020-01-29T12:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,45.86,22.49
2020-01-29T13:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,26.87,14.29
2020-01-29T14:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,28.47,13.43
2020-01-29T15:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,42.2,21.0
2020-01-29T16:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,40.98,21.01
2020-01-29T17:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,46.37,24.1
2020-01-29T18:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,30.42,14.97
2020-01-29T19:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,40.06,19.73
2020-01-29T20:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,41.01,20.66
2020-01-29T21:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,47.89,24.73
2020-01-29T22:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,49.28,24.26
2020-01-29T23:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,30.77,15.04
2020-01-30T00:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,35.98,18.06
2020-01-30T01:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,34.04,17.11
2020-01-30T02:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,36.3,17.66
2020-01-30T03:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,49.14,24.24
2020-01-30T04:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,22.6,11.57
2020-01-30T05:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,34.49,17.61
2020-01-30T06:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,39.13,19.18
2020-01-30T07:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,37.07,19.29
2020-01-30T08:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,45.57,22.66
2020-01-30T09:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,30.72,15.64
2020-01-30T10:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,33.31,17.74
2020-01-30T11:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,35.21,18.07
2020-01-30T12:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,42.51,21.39
2020-01-30T13:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,52.12,26.32
2020-01-30T14:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,29.35,15.21
2020-01-30T15:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,31.84,15.5
2020-01-30T16:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,35.0,16.52
2020-01-30T17:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,49.51,24.2
2020-01-30T18:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,47.87,23.8
2020-01-30T19:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,29.66,15.24
2020-01-30T20:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,36.52,17.97
2020-01-30T21:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,38.64,19.46
2020-01-30T22:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,43.59,22.6
2020-01-30T23:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,51.01,25.87
2020-01-31T00:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,27.08,14.12
2020-01-31T01:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,30.83,14.77
2020-01-31T02:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,36.69,18.02
2020-01-31T03:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,39.1,19.84
2020-01-31T04:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,49.6,24.81
2020-01-31T05:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,27.01,14.36
2020-01-31T06:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,32.01,17.31
2020-01-31T07:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,38.18,18.21
2020-01-31T08:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,43.95,22.16
2020-01-31T09:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,50.76,25.71
2020-01-31T10:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,26.67,12.72
2020-01-31T11:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,31.66,15.4
2020-01-31T12:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,35.75,18.17
2020-01-31T13:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,47.7,24.05
2020-01-31T14:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,44.3,22.37
2020-01-31T15:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,31.68,15.53
2020-01-31T16:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,32.88,16.45
2020-01-31T17:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,36.13,18.39
2020-01-31T18:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,43.32,21.87
2020-01-31T19:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,46.22,22.89
2020-01-31T20:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,31.25,15.44
2020-01-31T21:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,39.47,19.53
2020-01-31T22:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,40.16,20.55
2020-01-31T23:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,40.43,19.34
2020-02-01T00:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,40.66,20.96
2020-02-01T01:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,23.78,13.17
2020-02-01T02:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,28.94,14.56
2020-02-01T03:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,40.46,21.23
2020-02-01T04:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,47.22,24.21
2020-02-01T05:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,49.31,24.95
2020-02-01T06:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,28.77,14.11
2020-02-01T07:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,29.18,14.59
2020-02-01T08:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,36.32,17.94
2020-02-01T09:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,44.12,22.54
2020-02-01T10:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,47.5,24.49
2020-02-01T11:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,24.01,11.91
2020-02-01T12:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,30.48,14.31
2020-02-01T13:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,37.59,18.73
2020-02-01T14:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,47.57,24.1
2020-02-01T15:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,45.16,23.51
2020-02-01T16:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,32.1,16.34
2020-02-01T17:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,32.95,16.0
2020-02-01T18:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,37.72,19.4
2020-02-01T19:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,49.69,25.62
2020-02-01T20:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,47.77,23.32
2020-02-01T21:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,29.86,14.04
2020-02-01T22:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,35.6,17.73
2020-02-01T23:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,38.44,18.42
2020-02-02T00:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,41.92,20.69
2020-02-02T01:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,42.07,19.6
2020-02-02T02:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,25.7,13.73
2020-02-02T03:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,35.96,17.75
2020-02-02T04:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,34.37,17.42
2020-02-02T05:00:00Z,BIN_Sadashivanagar_01,Sadashivanagar,13.0046,77.5739,38.38,19.34
2020-02-02T06:00:00Z,BIN_Hebbal_01,Hebbal,13.0358,77.597,48.88,25.05
2020-02-02T07:00:00Z,BIN_BTMLayout_01,BTM Layout,12.9165,77.6101,26.48,13.14
2020-02-02T08:00:00Z,BIN_Ulsoor_01,Ulsoor,12.9775,77.6168,29.35,14.26
2020-02-02T09:00:00Z,BIN_FrazerTown_01,Frazer Town,12.9941,77.6192,36.5,18.43
2020-02-02T10:00:00Z,BIN_JPNagar_01,J.P. Nagar,12.9151,77.5745,45.12,22.16
2020-02-02T11:00:00Z,BIN_Devanahalli_01,Devanahalli,13.1986,77.709,52.06,25.89
2020-02-02T12:00:00Z,BIN_Koramangala_01,Koramangala,12.9352,77.6245,27.72,13.48
2020-02-02T13:00:00Z,BIN_Indiranagar_01,Indiranagar,12.9719,77.638,25.71,13.3
2020-02-02T14:00:00Z,BIN_Whitefield_01,Whitefield,12.9699,77.749,40.39,20.05
2020-02-02T15:00:00Z,BIN_Jayanagar_01,Jayanagar,12.925,77.5938,43.58,22.05
2020-02-02T16:00:00Z,BIN_ElectronicCity_01,Electronic City,12.8444,77.6601,43.89,21.68
2020-02-02T17:00:00Z,BIN_HSRLayout_01,HSR Layout,12.918,77.6229,31.16,14.95
2020-02-02T18:00:00Z,BIN_Malleswaram_01,Malleswaram,13.0067,77.5709,34.86,16.75
2020-02-02T19:00:00Z,BIN_Basavanagudi_01,Basavanagudi,12.9485,77.574,40.58,20.27
2020-02-02T20:00:00Z,BIN_SarjapurRoad_01,Sarjapur Road,12.9141,77.7198,39.53,20.35
2020-02-02T21:00:00Z,BIN_Rajajinagar_01,Rajajinagar,13.001,77.548,47.38,23.28
2020-02-02T22:00:00Z,BIN_Marathahalli_01,Marathahalli,12.9591,77.6979,30.38,15.77
2020-02-02T23:00:00Z,BIN_Bellandur_01,Bellandur,12.9352,77.6784,31.93,16.0
2020-02-03T00:00:00Z,BIN_Banashankari_01,Banashankari,12.9172,77.5636,36.81,18.75
