timestamp,node_id,area,lat,lon,fill_level_pct,temperature_c,battery_v,sensor_status
2025-11-24T10:09:38.861585+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,7.58,24.23,3.61,OK
2025-11-24T10:09:39.025187+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,37.54,26.1,3.37,OK
2025-11-24T10:09:39.189756+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,33.08,25.21,3.3,OK
2025-11-24T10:09:39.371855+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,27.73,33.73,3.3,OK
2025-11-24T10:09:49.553419+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,33.35,3.25,OK
2025-11-24T10:09:49.721791+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,29.43,4.0,OK
2025-11-24T10:09:49.886987+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,20.0,33.71,3.28,OK
2025-11-24T10:09:50.051008+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,70.67,27.67,3.72,OK
2025-11-24T10:09:50.213786+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,8.09,27.15,3.56,OK
2025-11-24T10:09:50.378662+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,38.49,20.38,3.32,OK
2025-11-24T10:09:50.551704+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,34.02,28.17,4.07,OK
2025-11-24T10:09:50.715187+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,9.94,29.88,3.33,OK
2025-11-24T10:10:00.883425+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,25.69,3.75,OK
2025-11-24T10:10:01.048038+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,33.66,3.27,OK
2025-11-24T10:10:01.213415+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,22.24,23.91,3.24,OK
2025-11-24T10:10:01.378341+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,71.05,25.89,3.79,OK
2025-11-24T10:10:01.543778+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,8.35,25.71,3.89,OK
2025-11-24T10:10:01.707401+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,40.25,33.35,4.03,OK
2025-11-24T10:10:01.871914+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,36.12,29.46,3.58,OK
2025-11-24T10:10:02.035720+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,11.0,24.9,3.63,OK
2025-11-24T10:10:12.202467+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,20.56,3.83,OK
2025-11-24T10:10:12.494553+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.12,20.98,4.05,OK
2025-11-24T10:10:12.674434+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,25.13,21.4,3.87,OK
2025-11-24T10:10:13.113143+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,72.24,20.24,4.03,OK
2025-11-24T10:10:13.280228+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,9.84,28.95,3.78,OK
2025-11-24T10:10:13.442859+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,41.25,31.87,3.31,OK
2025-11-24T10:10:13.606366+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,38.95,22.42,3.76,OK
2025-11-24T10:10:13.775040+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,13.73,30.54,3.45,OK
2025-11-24T10:10:23.957378+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,34.97,3.52,OK
2025-11-24T10:10:24.130290+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.68,20.31,3.79,OK
2025-11-24T10:10:24.317824+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,26.12,21.82,3.96,OK
2025-11-24T10:10:24.605981+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,74.59,30.74,3.23,OK
2025-11-24T10:10:24.905924+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,10.52,24.76,3.96,OK
2025-11-24T10:10:25.352634+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,5.16,32.53,3.59,OK
2025-11-24T10:10:25.518173+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,39.61,27.94,4.17,OK
2025-11-24T10:10:25.682642+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,14.23,21.21,4.06,OK
2025-11-24T10:10:35.851448+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,25.74,4.02,OK
2025-11-24T10:10:36.030574+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.55,25.14,4.2,OK
2025-11-24T10:10:36.192424+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,27.17,23.37,3.25,OK
2025-11-24T10:10:36.353545+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,75.21,20.55,3.54,OK
2025-11-24T10:10:36.517697+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,11.14,26.53,3.63,OK
2025-11-24T10:10:36.681540+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,6.23,30.53,3.4,OK
2025-11-24T10:10:36.845700+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,40.48,21.69,3.39,OK
2025-11-24T10:10:37.009128+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,16.02,31.16,3.88,OK
2025-11-24T10:10:47.174254+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,29.81,4.07,OK
2025-11-24T10:10:47.339484+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.05,31.42,3.68,OK
2025-11-24T10:10:47.523052+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,28.75,29.11,4.02,OK
2025-11-24T10:10:47.686112+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,77.29,27.64,3.46,OK
2025-11-24T10:10:47.848436+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,12.79,33.26,4.06,OK
2025-11-24T10:10:48.020719+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,7.22,32.6,3.53,OK
2025-11-24T10:10:48.184769+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,41.08,33.72,3.63,OK
2025-11-24T10:10:48.352588+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,17.5,33.76,3.27,OK
2025-11-24T10:10:58.517920+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,23.14,3.66,OK
2025-11-24T10:10:58.736902+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,28.44,4.07,OK
2025-11-24T10:10:59.164373+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,30.48,24.61,3.71,OK
2025-11-24T10:10:59.328132+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,78.12,28.91,3.27,OK
2025-11-24T10:10:59.506418+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,14.7,33.67,4.06,OK
2025-11-24T10:10:59.686012+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,8.53,24.66,3.29,OK
2025-11-24T10:10:59.870428+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,41.53,33.68,4.04,OK
2025-11-24T10:11:00.045979+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,1.2,30.34,3.69,OK
2025-11-24T10:11:10.219398+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,23.78,3.36,OK
2025-11-24T10:11:10.415436+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.33,30.85,3.32,OK
2025-11-24T10:11:10.629666+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,30.75,31.65,3.8,OK
2025-11-24T10:11:10.886331+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,78.84,25.8,4.04,OK
2025-11-24T10:11:11.273130+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,15.71,23.06,3.51,OK
2025-11-24T10:11:11.471912+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,9.35,22.05,3.23,OK
2025-11-24T10:11:11.637391+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,43.65,30.69,3.71,OK
2025-11-24T10:11:11.800566+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,1.97,23.14,4.07,OK
2025-11-24T10:11:21.983291+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,23.11,3.62,OK
2025-11-24T10:11:22.162356+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,31.11,3.35,OK
2025-11-24T10:11:22.348427+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,31.47,29.4,3.99,OK
2025-11-24T10:11:22.514403+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,79.18,31.82,3.32,OK
2025-11-24T10:11:22.732292+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,16.49,21.46,4.12,OK
2025-11-24T10:11:23.000503+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,9.37,21.77,3.75,OK
2025-11-24T10:11:23.217663+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,45.78,33.01,4.09,OK
2025-11-24T10:11:23.548171+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,4.47,21.39,3.74,OK
2025-11-24T10:11:33.825764+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,22.79,3.5,OK
2025-11-24T10:11:34.000587+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.45,34.92,3.9,OK
2025-11-24T10:11:34.168271+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,32.69,29.09,3.25,OK
2025-11-24T10:11:34.331876+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,81.66,27.87,3.36,OK
2025-11-24T10:11:34.496253+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,17.66,32.47,3.8,OK
2025-11-24T10:11:34.660232+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,11.47,34.26,3.81,OK
2025-11-24T10:11:34.838035+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,47.44,24.32,3.59,OK
2025-11-24T10:11:35.019816+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,5.75,32.95,3.67,OK
2025-11-24T10:11:45.339286+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,24.57,3.32,OK
2025-11-24T10:11:45.503474+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.69,26.51,3.48,OK
2025-11-24T10:11:45.669329+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,33.95,25.8,3.78,OK
2025-11-24T10:11:45.841764+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,84.29,24.64,3.25,OK
2025-11-24T10:11:46.025941+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,17.57,31.96,3.95,OK
2025-11-24T10:11:46.190876+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,12.64,29.31,3.31,OK
2025-11-24T10:11:46.353740+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,49.03,27.04,3.31,OK
2025-11-24T10:11:46.534540+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,6.63,28.73,3.41,OK
2025-11-24T10:11:56.719441+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,34.87,3.58,OK
2025-11-24T10:11:56.919366+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.86,33.37,4.19,OK
2025-11-24T10:11:57.085011+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,34.74,34.82,3.68,OK
2025-11-24T10:11:57.254839+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,85.86,28.72,4.1,OK
2025-11-24T10:11:57.426689+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,18.17,21.68,4.04,OK
2025-11-24T10:11:57.596240+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,14.89,27.5,4.0,OK
2025-11-24T10:11:57.760004+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,49.27,31.35,3.36,OK
2025-11-24T10:11:57.947004+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,9.33,27.08,3.58,OK
2025-11-24T10:12:08.112299+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,34.72,3.87,OK
2025-11-24T10:12:08.381845+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.19,29.43,3.76,OK
2025-11-24T10:12:08.554262+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,36.34,21.72,4.08,OK
2025-11-24T10:12:08.718216+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,86.32,29.53,3.24,OK
2025-11-24T10:12:08.883169+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,19.53,21.4,3.32,OK
2025-11-24T10:12:09.048597+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,16.66,30.7,3.87,OK
2025-11-24T10:12:09.236692+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,51.02,33.22,3.66,OK
2025-11-24T10:12:09.405104+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,9.94,20.66,3.54,OK
2025-11-24T10:12:19.570255+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,32.3,3.28,OK
2025-11-24T10:12:19.855787+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,22.15,3.64,OK
2025-11-24T10:12:20.069080+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,36.51,27.25,3.5,OK
2025-11-24T10:12:20.455070+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,86.34,20.77,3.5,OK
2025-11-24T10:12:20.717158+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,20.23,30.37,3.73,OK
2025-11-24T10:12:20.886760+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,17.38,20.45,3.43,OK
2025-11-24T10:12:21.052095+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,52.97,32.64,3.7,OK
2025-11-24T10:12:21.218073+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,11.87,23.98,3.96,OK
2025-11-24T10:12:31.384819+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,30.78,3.68,OK
2025-11-24T10:12:31.545720+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.62,22.23,3.77,OK
2025-11-24T10:12:31.710110+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,36.51,34.86,3.42,OK
2025-11-24T10:12:31.871562+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,86.7,30.96,3.68,OK
2025-11-24T10:12:32.037537+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,22.19,21.66,3.7,OK
2025-11-24T10:12:32.220705+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,0.61,29.33,3.25,OK
2025-11-24T10:12:32.419472+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,55.63,26.93,3.51,OK
2025-11-24T10:12:32.792409+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,14.15,23.75,3.37,OK
2025-11-24T10:12:43.026147+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,21.71,3.57,OK
2025-11-24T10:12:43.188782+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,22.37,3.63,OK
2025-11-24T10:12:43.352775+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,39.15,34.85,3.76,OK
2025-11-24T10:12:43.515919+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,87.14,33.11,3.75,OK
2025-11-24T10:12:43.687958+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,24.03,31.63,3.58,OK
2025-11-24T10:12:43.853411+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,1.53,28.27,3.74,OK
2025-11-24T10:12:44.028079+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,56.61,20.5,3.88,OK
2025-11-24T10:12:44.227069+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,16.02,28.41,3.69,OK
2025-11-24T10:12:54.393301+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,30.62,3.26,OK
2025-11-24T10:12:54.576696+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,30.24,3.93,OK
2025-11-24T10:12:54.754674+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,39.9,25.69,4.12,OK
2025-11-24T10:12:54.919603+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,88.62,23.56,3.87,OK
2025-11-24T10:12:55.097567+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,26.08,24.32,3.76,OK
2025-11-24T10:12:55.273028+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,2.64,29.51,4.16,OK
2025-11-24T10:12:55.451726+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,58.63,28.23,3.23,OK
2025-11-24T10:12:55.616688+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,17.19,27.13,3.69,OK
2025-11-24T10:13:05.784625+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,22.32,3.45,OK
2025-11-24T10:13:06.191678+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,25.57,4.09,OK
2025-11-24T10:13:06.369379+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,42.48,32.24,3.57,OK
2025-11-24T10:13:06.536235+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,90.51,27.85,3.85,OK
2025-11-24T10:13:06.717889+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,26.1,24.58,3.32,OK
2025-11-24T10:13:06.885972+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,4.89,34.47,3.87,OK
2025-11-24T10:13:07.050006+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,59.63,32.14,4.2,OK
2025-11-24T10:13:07.213283+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,17.04,29.72,3.38,OK
2025-11-24T10:13:17.380317+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,20.3,4.14,OK
2025-11-24T10:13:17.702434+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.24,21.5,3.9,OK
2025-11-24T10:13:17.894808+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,43.97,32.35,3.29,OK
2025-11-24T10:13:18.318659+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,92.18,24.07,3.43,OK
2025-11-24T10:13:18.483115+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,28.47,30.24,3.97,OK
2025-11-24T10:13:18.647663+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,5.45,33.06,3.38,OK
2025-11-24T10:13:18.812012+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,61.34,32.07,3.36,OK
2025-11-24T10:13:18.979527+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,18.93,28.27,3.74,OK
2025-11-24T10:13:29.144518+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,31.88,3.25,OK
2025-11-24T10:13:29.318933+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.02,20.32,3.25,OK
2025-11-24T10:13:29.549638+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,44.26,25.26,3.82,OK
2025-11-24T10:13:29.782319+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,93.99,22.58,3.41,OK
2025-11-24T10:13:29.984962+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,29.06,25.73,4.0,OK
2025-11-24T10:13:30.409985+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,7.11,27.1,3.4,OK
2025-11-24T10:13:30.577858+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,63.87,24.35,3.85,OK
2025-11-24T10:13:30.741749+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,20.31,33.72,3.96,OK
2025-11-24T10:13:40.908434+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,100.0,31.9,3.98,OK
2025-11-24T10:13:41.074091+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0.17,33.17,3.55,OK
2025-11-24T10:13:41.243715+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,45.44,28.34,3.51,OK
2025-11-24T10:13:41.409902+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,95.74,20.49,4.12,OK
2025-11-24T10:13:41.580566+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,30.97,26.98,3.86,OK
2025-11-24T10:13:41.747931+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,7.77,29.07,3.53,OK
2025-11-24T10:13:42.036412+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,66.3,33.19,3.46,OK
2025-11-24T10:13:42.285853+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,21.61,33.55,4.18,OK
2025-11-24T10:13:52.615794+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,7.7,31.81,3.85,OK
2025-11-24T10:13:52.781405+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,22.95,3.71,OK
2025-11-24T10:13:52.951337+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,47.09,27.63,3.35,OK
2025-11-24T10:13:53.125113+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,97.38,21.76,3.87,OK
2025-11-24T10:13:53.291420+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,32.93,26.82,3.71,OK
2025-11-24T10:13:53.456557+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,8.19,24.55,3.86,OK
2025-11-24T10:13:53.621093+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,68.12,24.75,3.93,OK
2025-11-24T10:13:53.788096+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,23.63,22.53,3.86,OK
2025-11-24T10:14:03.955489+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,9.57,23.87,3.64,OK
2025-11-24T10:14:04.127977+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,31.92,3.88,OK
2025-11-24T10:14:04.290778+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,49.12,30.68,3.26,OK
2025-11-24T10:14:04.455521+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,99.07,27.16,3.47,OK
2025-11-24T10:14:04.620008+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,34.32,20.71,3.22,OK
2025-11-24T10:14:04.787248+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,9.08,26.84,3.37,OK
2025-11-24T10:14:04.958902+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,69.17,29.8,3.57,OK
2025-11-24T10:14:05.127965+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,25.06,32.36,3.58,OK
2025-11-24T10:14:15.314298+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,9.99,23.39,3.63,OK
2025-11-24T10:14:15.480131+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,32.56,3.64,OK
2025-11-24T10:14:15.645806+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,50.41,24.84,3.55,OK
2025-11-24T10:14:15.812848+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,100.0,20.91,3.77,OK
2025-11-24T10:14:15.997635+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,36.54,26.12,3.73,OK
2025-11-24T10:14:16.168558+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,9.95,20.95,4.09,OK
2025-11-24T10:14:16.337180+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,71.12,27.94,3.57,OK
2025-11-24T10:14:16.521938+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,26.93,31.87,3.53,OK
2025-11-24T10:14:26.686429+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,11.55,33.37,3.22,OK
2025-11-24T10:14:26.965302+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,20.47,3.95,OK
2025-11-24T10:14:27.375312+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,50.51,27.23,3.29,OK
2025-11-24T10:14:27.538238+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,100.0,31.69,3.88,OK
2025-11-24T10:14:27.702917+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,37.49,24.62,3.37,OK
2025-11-24T10:14:27.866836+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,12.59,28.76,4.0,OK
2025-11-24T10:14:28.032051+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,72.75,32.08,3.84,OK
2025-11-24T10:14:28.201953+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,28.3,31.86,3.91,OK
2025-11-24T10:14:38.373348+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,11.93,31.02,3.72,OK
2025-11-24T10:14:38.560347+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,0,23.26,3.41,OK
2025-11-24T10:14:38.780610+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,52.07,29.57,3.69,OK
2025-11-24T10:14:38.985795+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,100.0,30.64,3.52,OK
2025-11-24T10:14:39.173831+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,38.68,25.08,3.41,OK
2025-11-24T10:14:39.542661+00:00,SIM_HSR_Layout_06,HSR Layout,12.916941,77.622169,14.37,28.62,3.27,OK
2025-11-24T10:14:39.710895+00:00,SIM_Malleswaram_07,Malleswaram,13.00529,77.571058,74.18,33.18,3.78,OK
2025-11-24T10:14:39.877696+00:00,SIM_Banashankari_08,Banashankari,12.919765,77.542107,31.25,30.71,3.48,OK
2025-11-24T10:14:50.043767+00:00,SIM_Koramangala_01,Koramangala,12.934111,77.622966,14.0,28.93,4.08,OK
2025-11-24T10:14:50.211622+00:00,SIM_Indiranagar_02,Indiranagar,12.97146,77.637086,9.89,27.29,3.43,OK
2025-11-24T10:14:50.376280+00:00,SIM_Whitefield_03,Whitefield,12.968272,77.749405,52.06,32.41,4.03,OK
2025-11-24T10:14:50.544651+00:00,SIM_Jayanagar_04,Jayanagar,12.923682,77.592549,100.0,34.5,3.59,OK
2025-11-24T10:14:50.705996+00:00,SIM_Electronic_City_05,Electronic City,12.846092,77.661666,40.5,26.56,4.14,OK
