timestamp,device_id,area,level_percent,lat,lon,weight_kg
2025-11-24T10:26:00.147560+00:00,SIM_Koramangala_01,Koramangala,29.84,12.934111,77.622966,
2025-11-24T10:26:00.318630+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:26:00.492463+00:00,SIM_Whitefield_03,Whitefield,22.79,12.968272,77.749405,
2025-11-24T10:26:00.667194+00:00,SIM_Jayanagar_04,Jayanagar,35.35,12.923682,77.592549,
2025-11-24T10:26:00.825792+00:00,SIM_Electronic_City_05,Electronic City,12.25,12.846092,77.661666,
2025-11-24T10:26:01.001367+00:00,SIM_HSR_Layout_06,HSR Layout,51.6,12.916941,77.622169,
2025-11-24T10:26:01.161346+00:00,SIM_Malleswaram_07,Malleswaram,21.26,13.00529,77.571058,
2025-11-24T10:26:01.407002+00:00,SIM_Banashankari_08,Banashankari,29.14,12.919765,77.542107,
2025-11-24T10:26:11.614595+00:00,SIM_Koramangala_01,Koramangala,31.81,12.934111,77.622966,
2025-11-24T10:26:11.827386+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:26:12.140798+00:00,SIM_Whitefield_03,Whitefield,24.66,12.968272,77.749405,
2025-11-24T10:26:12.319935+00:00,SIM_Jayanagar_04,Jayanagar,36.5,12.923682,77.592549,
2025-11-24T10:26:12.493100+00:00,SIM_Electronic_City_05,Electronic City,14.6,12.846092,77.661666,
2025-11-24T10:26:12.668363+00:00,SIM_HSR_Layout_06,HSR Layout,52.03,12.916941,77.622169,
2025-11-24T10:26:12.831110+00:00,SIM_Malleswaram_07,Malleswaram,21.2,13.00529,77.571058,
2025-11-24T10:26:13.014501+00:00,SIM_Banashankari_08,Banashankari,29.16,12.919765,77.542107,
2025-11-24T10:26:23.175900+00:00,SIM_Koramangala_01,Koramangala,34.13,12.934111,77.622966,
2025-11-24T10:26:23.349195+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:26:23.509084+00:00,SIM_Whitefield_03,Whitefield,25.0,12.968272,77.749405,
2025-11-24T10:26:23.680258+00:00,SIM_Jayanagar_04,Jayanagar,37.87,12.923682,77.592549,
2025-11-24T10:26:23.851604+00:00,SIM_Electronic_City_05,Electronic City,15.35,12.846092,77.661666,
2025-11-24T10:26:24.027856+00:00,SIM_HSR_Layout_06,HSR Layout,52.81,12.916941,77.622169,
2025-11-24T10:26:24.200617+00:00,SIM_Malleswaram_07,Malleswaram,22.13,13.00529,77.571058,
2025-11-24T10:26:24.378583+00:00,SIM_Banashankari_08,Banashankari,30.04,12.919765,77.542107,
2025-11-24T10:26:34.554275+00:00,SIM_Koramangala_01,Koramangala,35.48,12.934111,77.622966,
2025-11-24T10:26:34.735623+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:26:34.907915+00:00,SIM_Whitefield_03,Whitefield,25.85,12.968272,77.749405,
2025-11-24T10:26:35.080529+00:00,SIM_Jayanagar_04,Jayanagar,39.28,12.923682,77.592549,
2025-11-24T10:26:35.254656+00:00,SIM_Electronic_City_05,Electronic City,15.28,12.846092,77.661666,
2025-11-24T10:26:35.428457+00:00,SIM_HSR_Layout_06,HSR Layout,54.74,12.916941,77.622169,
2025-11-24T10:26:35.588349+00:00,SIM_Malleswaram_07,Malleswaram,24.37,13.00529,77.571058,
2025-11-24T10:26:35.763947+00:00,SIM_Banashankari_08,Banashankari,32.25,12.919765,77.542107,
2025-11-24T10:26:45.937773+00:00,SIM_Koramangala_01,Koramangala,38.03,12.934111,77.622966,
2025-11-24T10:26:46.098627+00:00,SIM_Indiranagar_02,Indiranagar,0.45,12.97146,77.637086,
2025-11-24T10:26:46.273468+00:00,SIM_Whitefield_03,Whitefield,26.5,12.968272,77.749405,
2025-11-24T10:26:46.459519+00:00,SIM_Jayanagar_04,Jayanagar,40.95,12.923682,77.592549,
2025-11-24T10:26:46.773348+00:00,SIM_Electronic_City_05,Electronic City,16.78,12.846092,77.661666,
2025-11-24T10:26:46.934568+00:00,SIM_HSR_Layout_06,HSR Layout,56.44,12.916941,77.622169,
2025-11-24T10:26:47.096031+00:00,SIM_Malleswaram_07,Malleswaram,26.13,13.00529,77.571058,
2025-11-24T10:26:47.279783+00:00,SIM_Banashankari_08,Banashankari,33.28,12.919765,77.542107,
2025-11-24T10:26:57.451968+00:00,SIM_Koramangala_01,Koramangala,39.64,12.934111,77.622966,
2025-11-24T10:26:57.633440+00:00,SIM_Indiranagar_02,Indiranagar,0.05,12.97146,77.637086,
2025-11-24T10:26:57.811221+00:00,SIM_Whitefield_03,Whitefield,27.6,12.968272,77.749405,
2025-11-24T10:26:57.987409+00:00,SIM_Jayanagar_04,Jayanagar,42.16,12.923682,77.592549,
2025-11-24T10:26:58.160570+00:00,SIM_Electronic_City_05,Electronic City,17.76,12.846092,77.661666,
2025-11-24T10:26:58.332162+00:00,SIM_HSR_Layout_06,HSR Layout,57.82,12.916941,77.622169,
2025-11-24T10:26:58.503177+00:00,SIM_Malleswaram_07,Malleswaram,28.07,13.00529,77.571058,
2025-11-24T10:26:58.669035+00:00,SIM_Banashankari_08,Banashankari,34.2,12.919765,77.542107,
2025-11-24T10:27:08.854389+00:00,SIM_Koramangala_01,Koramangala,41.47,12.934111,77.622966,
2025-11-24T10:27:09.031422+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:27:09.192591+00:00,SIM_Whitefield_03,Whitefield,30.09,12.968272,77.749405,
2025-11-24T10:27:09.351703+00:00,SIM_Jayanagar_04,Jayanagar,43.04,12.923682,77.592549,
2025-11-24T10:27:09.514564+00:00,SIM_Electronic_City_05,Electronic City,19.72,12.846092,77.661666,
2025-11-24T10:27:09.688379+00:00,SIM_HSR_Layout_06,HSR Layout,60.42,12.916941,77.622169,
2025-11-24T10:27:09.849978+00:00,SIM_Malleswaram_07,Malleswaram,28.56,13.00529,77.571058,
2025-11-24T10:27:10.011796+00:00,SIM_Banashankari_08,Banashankari,35.29,12.919765,77.542107,
2025-11-24T10:27:20.169946+00:00,SIM_Koramangala_01,Koramangala,42.13,12.934111,77.622966,
2025-11-24T10:27:20.351169+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:27:20.525014+00:00,SIM_Whitefield_03,Whitefield,31.76,12.968272,77.749405,
2025-11-24T10:27:20.695672+00:00,SIM_Jayanagar_04,Jayanagar,44.1,12.923682,77.592549,
2025-11-24T10:27:20.867406+00:00,SIM_Electronic_City_05,Electronic City,20.75,12.846092,77.661666,
2025-11-24T10:27:21.045995+00:00,SIM_HSR_Layout_06,HSR Layout,62.69,12.916941,77.622169,
2025-11-24T10:27:21.287005+00:00,SIM_Malleswaram_07,Malleswaram,31.32,13.00529,77.571058,
2025-11-24T10:27:21.502950+00:00,SIM_Banashankari_08,Banashankari,36.23,12.919765,77.542107,
2025-11-24T10:27:31.676500+00:00,SIM_Koramangala_01,Koramangala,8.2,12.934111,77.622966,
2025-11-24T10:27:32.046853+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:27:32.228703+00:00,SIM_Whitefield_03,Whitefield,8.93,12.968272,77.749405,
2025-11-24T10:27:32.387479+00:00,SIM_Jayanagar_04,Jayanagar,45.39,12.923682,77.592549,
2025-11-24T10:27:32.560339+00:00,SIM_Electronic_City_05,Electronic City,21.78,12.846092,77.661666,
2025-11-24T10:27:32.736910+00:00,SIM_HSR_Layout_06,HSR Layout,63.47,12.916941,77.622169,
2025-11-24T10:27:32.908479+00:00,SIM_Malleswaram_07,Malleswaram,31.79,13.00529,77.571058,
2025-11-24T10:27:33.082317+00:00,SIM_Banashankari_08,Banashankari,38.15,12.919765,77.542107,
2025-11-24T10:27:43.257263+00:00,SIM_Koramangala_01,Koramangala,9.55,12.934111,77.622966,
2025-11-24T10:27:43.431041+00:00,SIM_Indiranagar_02,Indiranagar,0.28,12.97146,77.637086,
2025-11-24T10:27:43.604888+00:00,SIM_Whitefield_03,Whitefield,11.35,12.968272,77.749405,
2025-11-24T10:27:43.766840+00:00,SIM_Jayanagar_04,Jayanagar,47.5,12.923682,77.592549,
2025-11-24T10:27:43.924191+00:00,SIM_Electronic_City_05,Electronic City,24.11,12.846092,77.661666,
2025-11-24T10:27:44.109837+00:00,SIM_HSR_Layout_06,HSR Layout,65.39,12.916941,77.622169,
2025-11-24T10:27:44.271611+00:00,SIM_Malleswaram_07,Malleswaram,8.2,13.00529,77.571058,
2025-11-24T10:27:44.454697+00:00,SIM_Banashankari_08,Banashankari,41.17,12.919765,77.542107,
2025-11-24T10:27:54.633474+00:00,SIM_Koramangala_01,Koramangala,9.73,12.934111,77.622966,
2025-11-24T10:27:54.800636+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:27:54.976411+00:00,SIM_Whitefield_03,Whitefield,11.54,12.968272,77.749405,
2025-11-24T10:27:55.152957+00:00,SIM_Jayanagar_04,Jayanagar,48.73,12.923682,77.592549,
2025-11-24T10:27:55.325540+00:00,SIM_Electronic_City_05,Electronic City,25.9,12.846092,77.661666,
2025-11-24T10:27:55.500390+00:00,SIM_HSR_Layout_06,HSR Layout,67.93,12.916941,77.622169,
2025-11-24T10:27:55.672858+00:00,SIM_Malleswaram_07,Malleswaram,9.48,13.00529,77.571058,
2025-11-24T10:27:55.844414+00:00,SIM_Banashankari_08,Banashankari,42.31,12.919765,77.542107,
2025-11-24T10:28:06.188091+00:00,SIM_Koramangala_01,Koramangala,9.56,12.934111,77.622966,
2025-11-24T10:28:06.370297+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:28:06.570634+00:00,SIM_Whitefield_03,Whitefield,13.04,12.968272,77.749405,
2025-11-24T10:28:06.759164+00:00,SIM_Jayanagar_04,Jayanagar,49.53,12.923682,77.592549,
2025-11-24T10:28:06.959065+00:00,SIM_Electronic_City_05,Electronic City,28.65,12.846092,77.661666,
2025-11-24T10:28:07.126100+00:00,SIM_HSR_Layout_06,HSR Layout,68.36,12.916941,77.622169,
2025-11-24T10:28:07.303021+00:00,SIM_Malleswaram_07,Malleswaram,10.58,13.00529,77.571058,
2025-11-24T10:28:07.463893+00:00,SIM_Banashankari_08,Banashankari,43.61,12.919765,77.542107,
2025-11-24T10:28:17.635865+00:00,SIM_Koramangala_01,Koramangala,5.63,12.934111,77.622966,
2025-11-24T10:28:17.814048+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:28:17.984173+00:00,SIM_Whitefield_03,Whitefield,14.54,12.968272,77.749405,
2025-11-24T10:28:18.146043+00:00,SIM_Jayanagar_04,Jayanagar,50.62,12.923682,77.592549,
2025-11-24T10:28:18.318725+00:00,SIM_Electronic_City_05,Electronic City,30.49,12.846092,77.661666,
2025-11-24T10:28:18.490965+00:00,SIM_HSR_Layout_06,HSR Layout,69.75,12.916941,77.622169,
2025-11-24T10:28:18.663286+00:00,SIM_Malleswaram_07,Malleswaram,11.01,13.00529,77.571058,
2025-11-24T10:28:18.823356+00:00,SIM_Banashankari_08,Banashankari,44.14,12.919765,77.542107,
2025-11-24T10:28:29.000823+00:00,SIM_Koramangala_01,Koramangala,7.82,12.934111,77.622966,
2025-11-24T10:28:29.174131+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:28:29.348847+00:00,SIM_Whitefield_03,Whitefield,17.05,12.968272,77.749405,
2025-11-24T10:28:29.522103+00:00,SIM_Jayanagar_04,Jayanagar,52.61,12.923682,77.592549,
2025-11-24T10:28:29.679992+00:00,SIM_Electronic_City_05,Electronic City,32.38,12.846092,77.661666,
2025-11-24T10:28:29.862422+00:00,SIM_HSR_Layout_06,HSR Layout,70.06,12.916941,77.622169,
2025-11-24T10:28:30.023151+00:00,SIM_Malleswaram_07,Malleswaram,12.61,13.00529,77.571058,
2025-11-24T10:28:30.204901+00:00,SIM_Banashankari_08,Banashankari,46.87,12.919765,77.542107,
2025-11-24T10:28:40.378263+00:00,SIM_Koramangala_01,Koramangala,9.84,12.934111,77.622966,
2025-11-24T10:28:40.557248+00:00,SIM_Indiranagar_02,Indiranagar,0.34,12.97146,77.637086,
2025-11-24T10:28:40.728091+00:00,SIM_Whitefield_03,Whitefield,17.95,12.968272,77.749405,
2025-11-24T10:28:40.903110+00:00,SIM_Jayanagar_04,Jayanagar,54.77,12.923682,77.592549,
2025-11-24T10:28:41.073015+00:00,SIM_Electronic_City_05,Electronic City,33.62,12.846092,77.661666,
2025-11-24T10:28:41.249821+00:00,SIM_HSR_Layout_06,HSR Layout,71.75,12.916941,77.622169,
2025-11-24T10:28:41.552032+00:00,SIM_Malleswaram_07,Malleswaram,14.86,13.00529,77.571058,
2025-11-24T10:28:41.749563+00:00,SIM_Banashankari_08,Banashankari,46.93,12.919765,77.542107,
2025-11-24T10:28:51.929853+00:00,SIM_Koramangala_01,Koramangala,10.82,12.934111,77.622966,
2025-11-24T10:28:52.189388+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:28:52.364730+00:00,SIM_Whitefield_03,Whitefield,20.68,12.968272,77.749405,
2025-11-24T10:28:52.534499+00:00,SIM_Jayanagar_04,Jayanagar,55.62,12.923682,77.592549,
2025-11-24T10:28:52.708436+00:00,SIM_Electronic_City_05,Electronic City,34.9,12.846092,77.661666,
2025-11-24T10:28:52.869239+00:00,SIM_HSR_Layout_06,HSR Layout,73.89,12.916941,77.622169,
2025-11-24T10:28:53.053474+00:00,SIM_Malleswaram_07,Malleswaram,15.14,13.00529,77.571058,
2025-11-24T10:28:53.222434+00:00,SIM_Banashankari_08,Banashankari,49.1,12.919765,77.542107,
2025-11-24T10:29:03.382046+00:00,SIM_Koramangala_01,Koramangala,12.4,12.934111,77.622966,
2025-11-24T10:29:03.564474+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:29:03.721745+00:00,SIM_Whitefield_03,Whitefield,21.77,12.968272,77.749405,
2025-11-24T10:29:03.894582+00:00,SIM_Jayanagar_04,Jayanagar,57.26,12.923682,77.592549,
2025-11-24T10:29:04.067492+00:00,SIM_Electronic_City_05,Electronic City,35.71,12.846092,77.661666,
2025-11-24T10:29:04.225984+00:00,SIM_HSR_Layout_06,HSR Layout,75.54,12.916941,77.622169,
2025-11-24T10:29:04.390936+00:00,SIM_Malleswaram_07,Malleswaram,16.56,13.00529,77.571058,
2025-11-24T10:29:04.566333+00:00,SIM_Banashankari_08,Banashankari,50.56,12.919765,77.542107,
2025-11-24T10:29:14.742209+00:00,SIM_Koramangala_01,Koramangala,14.05,12.934111,77.622966,
2025-11-24T10:29:14.918979+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:29:15.091464+00:00,SIM_Whitefield_03,Whitefield,23.12,12.968272,77.749405,
2025-11-24T10:29:15.265330+00:00,SIM_Jayanagar_04,Jayanagar,58.94,12.923682,77.592549,
2025-11-24T10:29:15.439281+00:00,SIM_Electronic_City_05,Electronic City,37.95,12.846092,77.661666,
2025-11-24T10:29:15.621316+00:00,SIM_HSR_Layout_06,HSR Layout,77.25,12.916941,77.622169,
2025-11-24T10:29:15.805596+00:00,SIM_Malleswaram_07,Malleswaram,17.8,13.00529,77.571058,
2025-11-24T10:29:15.976311+00:00,SIM_Banashankari_08,Banashankari,52.49,12.919765,77.542107,
2025-11-24T10:29:26.182110+00:00,SIM_Koramangala_01,Koramangala,15.37,12.934111,77.622966,
2025-11-24T10:29:26.361367+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:29:26.525217+00:00,SIM_Whitefield_03,Whitefield,24.52,12.968272,77.749405,
2025-11-24T10:29:26.704678+00:00,SIM_Jayanagar_04,Jayanagar,60.06,12.923682,77.592549,
2025-11-24T10:29:26.896423+00:00,SIM_Electronic_City_05,Electronic City,39.86,12.846092,77.661666,
2025-11-24T10:29:27.204819+00:00,SIM_HSR_Layout_06,HSR Layout,77.56,12.916941,77.622169,
2025-11-24T10:29:27.368199+00:00,SIM_Malleswaram_07,Malleswaram,19.67,13.00529,77.571058,
2025-11-24T10:29:27.536905+00:00,SIM_Banashankari_08,Banashankari,53.22,12.919765,77.542107,
2025-11-24T10:29:37.702343+00:00,SIM_Koramangala_01,Koramangala,17.51,12.934111,77.622966,
2025-11-24T10:29:37.883145+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:29:38.053819+00:00,SIM_Whitefield_03,Whitefield,26.03,12.968272,77.749405,
2025-11-24T10:29:38.229286+00:00,SIM_Jayanagar_04,Jayanagar,61.43,12.923682,77.592549,
2025-11-24T10:29:38.389255+00:00,SIM_Electronic_City_05,Electronic City,40.67,12.846092,77.661666,
2025-11-24T10:29:38.561660+00:00,SIM_HSR_Layout_06,HSR Layout,77.87,12.916941,77.622169,
2025-11-24T10:29:38.733112+00:00,SIM_Malleswaram_07,Malleswaram,20.53,13.00529,77.571058,
2025-11-24T10:29:38.903246+00:00,SIM_Banashankari_08,Banashankari,53.27,12.919765,77.542107,
2025-11-24T10:29:49.067792+00:00,SIM_Koramangala_01,Koramangala,17.71,12.934111,77.622966,
2025-11-24T10:29:49.245332+00:00,SIM_Indiranagar_02,Indiranagar,0.32,12.97146,77.637086,
2025-11-24T10:29:49.414453+00:00,SIM_Whitefield_03,Whitefield,27.52,12.968272,77.749405,
2025-11-24T10:29:49.571757+00:00,SIM_Jayanagar_04,Jayanagar,61.95,12.923682,77.592549,
2025-11-24T10:29:49.747317+00:00,SIM_Electronic_City_05,Electronic City,41.98,12.846092,77.661666,
2025-11-24T10:29:49.922108+00:00,SIM_HSR_Layout_06,HSR Layout,80.01,12.916941,77.622169,
2025-11-24T10:29:50.080351+00:00,SIM_Malleswaram_07,Malleswaram,21.85,13.00529,77.571058,
2025-11-24T10:29:50.254575+00:00,SIM_Banashankari_08,Banashankari,55.22,12.919765,77.542107,
2025-11-24T10:30:00.429668+00:00,SIM_Koramangala_01,Koramangala,20.15,12.934111,77.622966,
2025-11-24T10:30:00.596957+00:00,SIM_Indiranagar_02,Indiranagar,0.59,12.97146,77.637086,
2025-11-24T10:30:00.769749+00:00,SIM_Whitefield_03,Whitefield,27.62,12.968272,77.749405,
2025-11-24T10:30:00.943231+00:00,SIM_Jayanagar_04,Jayanagar,63.03,12.923682,77.592549,
2025-11-24T10:30:01.116598+00:00,SIM_Electronic_City_05,Electronic City,43.11,12.846092,77.661666,
2025-11-24T10:30:01.294381+00:00,SIM_HSR_Layout_06,HSR Layout,80.09,12.916941,77.622169,
2025-11-24T10:30:01.464019+00:00,SIM_Malleswaram_07,Malleswaram,22.2,13.00529,77.571058,
2025-11-24T10:30:01.636326+00:00,SIM_Banashankari_08,Banashankari,56.34,12.919765,77.542107,
2025-11-24T10:30:11.811304+00:00,SIM_Koramangala_01,Koramangala,20.51,12.934111,77.622966,
2025-11-24T10:30:11.990586+00:00,SIM_Indiranagar_02,Indiranagar,0.06,12.97146,77.637086,
2025-11-24T10:30:12.163032+00:00,SIM_Whitefield_03,Whitefield,29.53,12.968272,77.749405,
2025-11-24T10:30:12.340356+00:00,SIM_Jayanagar_04,Jayanagar,63.16,12.923682,77.592549,
2025-11-24T10:30:12.510443+00:00,SIM_Electronic_City_05,Electronic City,45.01,12.846092,77.661666,
2025-11-24T10:30:12.686332+00:00,SIM_HSR_Layout_06,HSR Layout,81.46,12.916941,77.622169,
2025-11-24T10:30:12.857829+00:00,SIM_Malleswaram_07,Malleswaram,22.85,13.00529,77.571058,
2025-11-24T10:30:13.034012+00:00,SIM_Banashankari_08,Banashankari,57.88,12.919765,77.542107,
2025-11-24T10:30:23.208082+00:00,SIM_Koramangala_01,Koramangala,22.07,12.934111,77.622966,
2025-11-24T10:30:23.377657+00:00,SIM_Indiranagar_02,Indiranagar,0.17,12.97146,77.637086,
2025-11-24T10:30:23.562980+00:00,SIM_Whitefield_03,Whitefield,31.16,12.968272,77.749405,
2025-11-24T10:30:23.731492+00:00,SIM_Jayanagar_04,Jayanagar,64.24,12.923682,77.592549,
2025-11-24T10:30:23.923963+00:00,SIM_Electronic_City_05,Electronic City,46.98,12.846092,77.661666,
2025-11-24T10:30:24.092790+00:00,SIM_HSR_Layout_06,HSR Layout,83.27,12.916941,77.622169,
2025-11-24T10:30:24.260763+00:00,SIM_Malleswaram_07,Malleswaram,23.08,13.00529,77.571058,
2025-11-24T10:30:24.429612+00:00,SIM_Banashankari_08,Banashankari,60.25,12.919765,77.542107,
2025-11-24T10:30:34.599493+00:00,SIM_Koramangala_01,Koramangala,24.88,12.934111,77.622966,
2025-11-24T10:30:34.775769+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:30:34.939495+00:00,SIM_Whitefield_03,Whitefield,33.62,12.968272,77.749405,
2025-11-24T10:30:35.104429+00:00,SIM_Jayanagar_04,Jayanagar,64.69,12.923682,77.592549,
2025-11-24T10:30:35.267111+00:00,SIM_Electronic_City_05,Electronic City,48.46,12.846092,77.661666,
2025-11-24T10:30:35.434556+00:00,SIM_HSR_Layout_06,HSR Layout,85.82,12.916941,77.622169,
2025-11-24T10:30:35.597318+00:00,SIM_Malleswaram_07,Malleswaram,25.71,13.00529,77.571058,
2025-11-24T10:30:35.782035+00:00,SIM_Banashankari_08,Banashankari,61.43,12.919765,77.542107,
2025-11-24T10:30:45.954773+00:00,SIM_Koramangala_01,Koramangala,27.13,12.934111,77.622966,
2025-11-24T10:30:46.268238+00:00,SIM_Indiranagar_02,Indiranagar,0.27,12.97146,77.637086,
2025-11-24T10:30:46.660217+00:00,SIM_Whitefield_03,Whitefield,35.09,12.968272,77.749405,
2025-11-24T10:30:47.014583+00:00,SIM_Jayanagar_04,Jayanagar,66.19,12.923682,77.592549,
2025-11-24T10:30:47.449124+00:00,SIM_Electronic_City_05,Electronic City,50.28,12.846092,77.661666,
2025-11-24T10:30:47.613058+00:00,SIM_HSR_Layout_06,HSR Layout,85.83,12.916941,77.622169,
2025-11-24T10:30:47.774760+00:00,SIM_Malleswaram_07,Malleswaram,26.56,13.00529,77.571058,
2025-11-24T10:30:47.953133+00:00,SIM_Banashankari_08,Banashankari,62.84,12.919765,77.542107,
2025-11-24T10:30:58.115502+00:00,SIM_Koramangala_01,Koramangala,29.22,12.934111,77.622966,
2025-11-24T10:30:58.284182+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:30:58.446411+00:00,SIM_Whitefield_03,Whitefield,37.35,12.968272,77.749405,
2025-11-24T10:30:58.612441+00:00,SIM_Jayanagar_04,Jayanagar,66.87,12.923682,77.592549,
2025-11-24T10:30:58.857029+00:00,SIM_Electronic_City_05,Electronic City,50.84,12.846092,77.661666,
2025-11-24T10:30:59.075503+00:00,SIM_HSR_Layout_06,HSR Layout,87.58,12.916941,77.622169,
2025-11-24T10:30:59.244081+00:00,SIM_Malleswaram_07,Malleswaram,28.12,13.00529,77.571058,
2025-11-24T10:30:59.661568+00:00,SIM_Banashankari_08,Banashankari,64.92,12.919765,77.542107,
2025-11-24T10:31:09.827128+00:00,SIM_Koramangala_01,Koramangala,31.7,12.934111,77.622966,
2025-11-24T10:31:09.993706+00:00,SIM_Indiranagar_02,Indiranagar,0,12.97146,77.637086,
2025-11-24T10:31:10.166843+00:00,SIM_Whitefield_03,Whitefield,39.71,12.968272,77.749405,
2025-11-24T10:31:10.330399+00:00,SIM_Jayanagar_04,Jayanagar,68.28,12.923682,77.592549,
2025-11-24T10:31:10.492116+00:00,SIM_Electronic_City_05,Electronic City,51.65,12.846092,77.661666,
2025-11-24T10:31:10.657154+00:00,SIM_HSR_Layout_06,HSR Layout,89.16,12.916941,77.622169,
2025-11-24T10:31:10.846901+00:00,SIM_Malleswaram_07,Malleswaram,29.8,13.00529,77.571058,
2025-11-24T10:31:11.079584+00:00,SIM_Banashankari_08,Banashankari,65.87,12.919765,77.542107,
2025-11-24T10:31:21.348370+00:00,SIM_Koramangala_01,Koramangala,32.68,12.934111,77.622966,
2025-11-24T10:31:21.514507+00:00,SIM_Indiranagar_02,Indiranagar,0.34,12.97146,77.637086,
2025-11-24T10:31:21.677000+00:00,SIM_Whitefield_03,Whitefield,42.16,12.968272,77.749405,
2025-11-24T10:31:21.845629+00:00,SIM_Jayanagar_04,Jayanagar,68.77,12.923682,77.592549,
2025-11-24T10:31:22.011192+00:00,SIM_Electronic_City_05,Electronic City,52.74,12.846092,77.661666,
2025-11-24T10:31:22.176951+00:00,SIM_HSR_Layout_06,HSR Layout,89.38,12.916941,77.622169,
2025-11-24T10:31:22.358997+00:00,SIM_Malleswaram_07,Malleswaram,30.62,13.00529,77.571058,
2025-11-24T10:31:22.539076+00:00,SIM_Banashankari_08,Banashankari,67.5,12.919765,77.542107,
2025-11-24T10:31:32.701796+00:00,SIM_Koramangala_01,Koramangala,34.73,12.934111,77.622966,
2025-11-24T10:31:32.887659+00:00,SIM_Indiranagar_02,Indiranagar,0.77,12.97146,77.637086,
2025-11-24T10:31:33.051634+00:00,SIM_Whitefield_03,Whitefield,43.17,12.968272,77.749405,
2025-11-24T10:31:33.216622+00:00,SIM_Jayanagar_04,Jayanagar,71.31,12.923682,77.592549,
2025-11-24T10:31:33.379901+00:00,SIM_Electronic_City_05,Electronic City,53.79,12.846092,77.661666,
2025-11-24T10:31:33.544258+00:00,SIM_HSR_Layout_06,HSR Layout,91.06,12.916941,77.622169,
2025-11-24T10:31:33.708346+00:00,SIM_Malleswaram_07,Malleswaram,31.62,13.00529,77.571058,
2025-11-24T10:31:33.873281+00:00,SIM_Banashankari_08,Banashankari,68.41,12.919765,77.542107,
2025-11-24T10:31:44.038853+00:00,SIM_Koramangala_01,Koramangala,35.39,12.934111,77.622966,
2025-11-24T10:31:44.439226+00:00,SIM_Indiranagar_02,Indiranagar,0.99,12.97146,77.637086,
2025-11-24T10:31:44.603008+00:00,SIM_Whitefield_03,Whitefield,46.12,12.968272,77.749405,
2025-11-24T10:31:44.779661+00:00,SIM_Jayanagar_04,Jayanagar,7.36,12.923682,77.592549,
2025-11-24T10:31:44.942292+00:00,SIM_Electronic_City_05,Electronic City,54.44,12.846092,77.661666,
2025-11-24T10:31:45.105235+00:00,SIM_HSR_Layout_06,HSR Layout,91.43,12.916941,77.622169,
2025-11-24T10:31:45.273268+00:00,SIM_Malleswaram_07,Malleswaram,33.96,13.00529,77.571058,
2025-11-24T10:31:45.437568+00:00,SIM_Banashankari_08,Banashankari,68.94,12.919765,77.542107,
2025-11-24T10:31:55.601989+00:00,SIM_Koramangala_01,Koramangala,36.45,12.934111,77.622966,
2025-11-24T10:31:55.765928+00:00,SIM_Indiranagar_02,Indiranagar,0.55,12.97146,77.637086,
2025-11-24T10:31:55.928691+00:00,SIM_Whitefield_03,Whitefield,47.45,12.968272,77.749405,
2025-11-24T10:31:56.090947+00:00,SIM_Jayanagar_04,Jayanagar,9.91,12.923682,77.592549,
2025-11-24T10:31:56.298602+00:00,SIM_Electronic_City_05,Electronic City,55.14,12.846092,77.661666,
2025-11-24T10:31:56.498167+00:00,SIM_HSR_Layout_06,HSR Layout,92.57,12.916941,77.622169,
2025-11-24T10:31:56.710128+00:00,SIM_Malleswaram_07,Malleswaram,34.51,13.00529,77.571058,
2025-11-24T10:31:57.185368+00:00,SIM_Banashankari_08,Banashankari,70.73,12.919765,77.542107,
2025-11-24T10:32:07.354269+00:00,SIM_Koramangala_01,Koramangala,38.97,12.934111,77.622966,
2025-11-24T10:32:07.519512+00:00,SIM_Indiranagar_02,Indiranagar,0.41,12.97146,77.637086,
